trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
735,False,"{'a': 0.1, 'e': 0.28568836740497355}",25,4,11.991075045945317,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
736,False,"{'a': 0.1, 'e': 0.28401534470392276}",20,9,-50.95984063509902,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
737,False,"{'a': 0.1, 'e': 0.28234145684287626}",25,10,19.832143360899046,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.1, 'e': 0.2806667089207877}",20,7,-29.815620405833723,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
739,False,"{'a': 0.1, 'e': 0.2789911060392293}",20,0,-29.851539530563905,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
740,False,"{'a': 0.1, 'e': 0.2773146533023777}",30,2,22.698166983086537,"{0: 26, 1: 0, 2: 2, 3: 0, 4: 0}",1
741,False,"{'a': 0.1, 'e': 0.27563735581699916}",20,12,13.060049106573535,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
742,False,"{'a': 0.1, 'e': 0.27395921869243234}",20,0,22.780691078704606,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
743,False,"{'a': 0.1, 'e': 0.27228024704057435}",25,0,-12.224009459509123,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
744,False,"{'a': 0.1, 'e': 0.27060044597586375}",25,16,10.534988338988413,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.1, 'e': 0.2689198206152657}",20,8,-61.77768829988796,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1
746,False,"{'a': 0.1, 'e': 0.26723837607825696}",20,5,12.989081849355498,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
747,False,"{'a': 0.1, 'e': 0.2655561174868086}",25,18,13.04926049335217,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
748,False,"{'a': 0.1, 'e': 0.26387304996537275}",25,11,-4.504267937764575,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
749,False,"{'a': 0.1, 'e': 0.2621891786408647}",30,8,14.452411243910845,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
750,False,"{'a': 0.1, 'e': 0.26050450864264824}",20,15,8.190234036214274,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
751,False,"{'a': 0.1, 'e': 0.25881904510252074}",35,20,23.72290935383203,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
752,False,"{'a': 0.1, 'e': 0.25713279315469606}",25,0,-71.61185014569772,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
753,False,"{'a': 0.1, 'e': 0.2554457579357905}",20,11,6.066269991893281,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
754,False,"{'a': 0.1, 'e': 0.2537579445848057}",25,11,17.784082564314424,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
755,False,"{'a': 0.1, 'e': 0.2520693582431136}",20,11,-31.137677479237905,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
756,False,"{'a': 0.1, 'e': 0.2503800040544415}",25,13,-18.780213361400133,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
757,False,"{'a': 0.1, 'e': 0.24868988716485474}",35,17,-2.7052100333815927,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
758,False,"{'a': 0.1, 'e': 0.24699901272274297}",30,14,28.02573761547332,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
759,False,"{'a': 0.1, 'e': 0.24530738587880274}",20,10,17.93886875703684,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
760,False,"{'a': 0.1, 'e': 0.24361501178602238}",25,14,21.184302034557785,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.1, 'e': 0.24192189559966767}",25,5,-10.284819016282931,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
762,False,"{'a': 0.1, 'e': 0.24022804247726356}",30,0,-41.02809299987865,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
763,False,"{'a': 0.1, 'e': 0.23853345757858083}",25,18,-27.69188405321419,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
764,False,"{'a': 0.1, 'e': 0.23683814606561873}",30,13,10.440582295852224,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
765,False,"{'a': 0.1, 'e': 0.23514211310258998}",25,14,-54.74089801398809,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 1}",1
766,False,"{'a': 0.1, 'e': 0.23344536385590547}",35,20,19.879097417448172,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.1, 'e': 0.23174790349415728}",25,10,23.233325226650237,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.1, 'e': 0.23004973718810445}",25,0,15.06057424315481,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
769,False,"{'a': 0.1, 'e': 0.2283508701106557}",25,14,9.2986455394231,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
770,False,"{'a': 0.1, 'e': 0.22665130743685488}",25,17,14.008901537444924,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.1, 'e': 0.22495105434386492}",20,0,-41.83529543137269,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",1
772,False,"{'a': 0.1, 'e': 0.22325011601095118}",20,9,12.166611500231323,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.1, 'e': 0.22154849761946724}",25,2,39.45292247961156,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.1, 'e': 0.21984620435283733}",30,16,-13.114347109721583,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
775,False,"{'a': 0.1, 'e': 0.21814324139654248}",25,12,-42.381256286509895,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
776,False,"{'a': 0.1, 'e': 0.2164396139381029}",30,8,26.652791049447167,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
777,False,"{'a': 0.1, 'e': 0.21473532716706312}",30,20,19.60477733832929,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
778,False,"{'a': 0.1, 'e': 0.21303038627497659}",30,16,0.5260585461445655,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
779,False,"{'a': 0.1, 'e': 0.21132479645538857}",20,0,20.59773731600221,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
780,False,"{'a': 0.1, 'e': 0.20961856290382183}",20,0,31.1419567694382,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
781,False,"{'a': 0.1, 'e': 0.20791169081775945}",20,14,8.933136909471882,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.1, 'e': 0.20620418539662944}",20,0,-26.837531139606885,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
783,False,"{'a': 0.1, 'e': 0.20449605184179023}",20,8,-42.16342201734527,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 1}",1
784,False,"{'a': 0.1, 'e': 0.20278729535651227}",25,15,19.967692446362296,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
785,False,"{'a': 0.1, 'e': 0.20107792114596457}",30,4,15.432208670559465,"{0: 23, 1: 1, 2: 2, 3: 0, 4: 0}",1
786,False,"{'a': 0.1, 'e': 0.1993679344171972}",25,17,2.2797016212161068,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
787,False,"{'a': 0.1, 'e': 0.19765734037912605}",25,17,-34.16810781567801,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
788,False,"{'a': 0.1, 'e': 0.1959461442425177}",25,12,-28.267234978927412,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
789,False,"{'a': 0.1, 'e': 0.19423435121997187}",25,10,-17.807616990255806,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 0}",1
790,False,"{'a': 0.1, 'e': 0.19252196652590745}",35,13,7.855862663002118,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
791,False,"{'a': 0.1, 'e': 0.19080899537654492}",30,15,28.7725004289126,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
792,False,"{'a': 0.1, 'e': 0.18909544298989106}",20,0,6.961677912704513,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
793,False,"{'a': 0.1, 'e': 0.18738131458572452}",25,15,20.423903410926986,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 0.1, 'e': 0.18566661538557697}",25,12,16.047624903046707,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.1, 'e': 0.18395135061272003}",25,10,17.276237000890397,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
796,False,"{'a': 0.1, 'e': 0.18223552549214744}",20,13,1.5536220147770718,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
797,False,"{'a': 0.1, 'e': 0.18051914525055984}",20,7,16.32095066483539,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.1, 'e': 0.17880221511634958}",20,10,-7.8457692709666365,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
799,False,"{'a': 0.1, 'e': 0.17708474031958316}",25,11,-30.800787351905782,"{0: 9, 1: 3, 2: 1, 3: 1, 4: 0}",1
800,False,"{'a': 0.1, 'e': 0.17536672609198709}",25,13,13.838246360786195,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.1, 'e': 0.17364817766693041}",20,6,16.758189092828317,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.1, 'e': 0.17192910027940952}",20,8,10.630433945725512,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
803,False,"{'a': 0.1, 'e': 0.17020949916603262}",20,4,22.69391660880005,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.1, 'e': 0.16848937956500235}",20,8,-12.168051700768267,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
805,False,"{'a': 0.1, 'e': 0.16676874671610212}",20,12,14.982677091969279,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.1, 'e': 0.1650476058606776}",30,15,-0.47412564577304606,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
807,False,"{'a': 0.1, 'e': 0.1633259622416221}",20,8,21.994334110111485,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
808,False,"{'a': 0.1, 'e': 0.16160382110336108}",20,0,16.67429218020647,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
809,False,"{'a': 0.1, 'e': 0.1598811876918347}",20,8,23.545056501966446,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.1, 'e': 0.1581580672544835}",20,11,16.02389303177079,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.1, 'e': 0.15643446504023092}",20,4,17.684070727248013,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.1, 'e': 0.15471038629946804}",20,10,-2.3606838566353443,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
813,False,"{'a': 0.1, 'e': 0.1529858362840381}",30,6,37.674968586124685,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.1, 'e': 0.15126082024721893}",25,16,3.899854385816799,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
815,False,"{'a': 0.1, 'e': 0.14953534344370936}",20,13,14.454375355904414,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.1, 'e': 0.14780941112961055}",25,19,12.231882388243582,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.1, 'e': 0.14608302856241143}",30,17,-21.15573058421027,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
818,False,"{'a': 0.1, 'e': 0.14435620100097316}",20,10,21.350610254929478,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.1, 'e': 0.14262893370551147}",20,0,16.03979775836589,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
820,False,"{'a': 0.1, 'e': 0.14090123193758258}",35,18,23.42258627736474,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.1, 'e': 0.13917310096006547}",30,13,6.476294803855835,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
822,False,"{'a': 0.1, 'e': 0.1374445460371466}",25,20,10.151167441676751,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.1, 'e': 0.1357155724343044}",25,17,15.278784126618197,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.1, 'e': 0.13398618541829196}",20,0,35.04501001731,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
825,False,"{'a': 0.1, 'e': 0.13225639025712246}",20,4,22.930960122270257,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.1, 'e': 0.1305261922200517}",30,16,-23.60548124791705,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
827,False,"{'a': 0.1, 'e': 0.1287955965775626}",25,11,27.605323757802836,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.1, 'e': 0.12706460860135038}",25,18,14.056657006838877,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.1, 'e': 0.12533323356430404}",20,0,11.0879746812624,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
830,False,"{'a': 0.1, 'e': 0.12360147674049261}",20,14,12.16828156173304,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.1, 'e': 0.12186934340514749}",20,12,15.570114387462985,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.1, 'e': 0.120136838834647}",20,0,-48.117250759085465,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
833,False,"{'a': 0.1, 'e': 0.11840396830650095}",25,13,23.661207354085647,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.1, 'e': 0.11667073709933305}",25,10,20.478345222198502,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.1, 'e': 0.11493715049286661}",20,4,21.912264760451958,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.1, 'e': 0.11320321376790683}",25,18,14.821519811821943,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.1, 'e': 0.11146893220632524}",20,12,13.674299856492393,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.1, 'e': 0.10973431109104514}",25,19,10.964440006298458,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.1, 'e': 0.10799935570602262}",20,8,11.246417512211348,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
840,False,"{'a': 0.1, 'e': 0.10626407133623308}",20,16,6.753777542115752,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.1, 'e': 0.10452846326765346}",30,10,-8.408350727382514,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
842,False,"{'a': 0.1, 'e': 0.10279253678724669}",20,0,13.440618195109591,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
843,False,"{'a': 0.1, 'e': 0.10105629718294633}",35,18,8.848263817738786,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
844,False,"{'a': 0.1, 'e': 0.09931974974363889}",20,1,18.809342824807384,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
845,False,"{'a': 0.1, 'e': 0.09758289975914945}",25,14,25.150636297005704,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
846,False,"{'a': 0.1, 'e': 0.09584575252022406}",20,14,11.315045726117162,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.1, 'e': 0.09410831331851428}",30,11,29.353546947529974,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.1, 'e': 0.09237058744656165}",20,0,18.57087886439208,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
849,False,"{'a': 0.1, 'e': 0.0906325801977799}",30,13,16.566147714264616,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
850,False,"{'a': 0.1, 'e': 0.08889429686644137}",25,7,24.57263258531836,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
851,False,"{'a': 0.1, 'e': 0.08715574274765814}",30,18,22.06528661843045,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.1, 'e': 0.08541692313736732}",30,22,-24.59888197340867,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
853,False,"{'a': 0.1, 'e': 0.08367784333231544}",20,13,16.935744427331706,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.1, 'e': 0.08193850863004076}",25,8,24.56480498173316,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.1, 'e': 0.08019892432885888}",25,18,11.593495147014167,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,False,"{'a': 0.1, 'e': 0.078459095727845}",25,2,36.872644006732685,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.1, 'e': 0.07671902812681859}",30,22,12.419123864446778,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.1, 'e': 0.07497872682632775}",20,15,9.728163929855189,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.1, 'e': 0.07323819712763141}",20,15,7.061350456615203,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.1, 'e': 0.07149744433268575}",30,6,36.861810050195544,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.1, 'e': 0.06975647374412523}",30,18,21.728696296343067,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.1, 'e': 0.06801529066524799}",20,14,9.121068684074043,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.1, 'e': 0.06627390040000007}",20,12,16.164265308106227,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.1, 'e': 0.06453230825295779}",20,14,12.2640794764194,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.1, 'e': 0.0627905195293133}",20,10,10.408102327743768,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.1, 'e': 0.06104853953485691}",25,10,26.53497033250743,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.1, 'e': 0.059306373575961545}",30,16,25.633965149090763,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.1, 'e': 0.05756402695956731}",25,13,22.197739434101035,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.1, 'e': 0.05582150499316372}",25,11,17.902535894085435,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
870,False,"{'a': 0.1, 'e': 0.054078812984775314}",20,10,-2.128152610507251,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
871,False,"{'a': 0.1, 'e': 0.052335956242943966}",25,15,19.927254583862975,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.1, 'e': 0.05059294007671311}",25,11,25.37007229325155,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.1, 'e': 0.04884976979561317}",20,11,16.697631861453868,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.1, 'e': 0.04710645070964246}",25,18,10.08737593658738,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.1, 'e': 0.045362988129253684}",30,6,7.834721061740771,"{0: 22, 1: 1, 2: 0, 3: 1, 4: 0}",1
876,False,"{'a': 0.1, 'e': 0.04361938736533601}",30,16,27.307526776118664,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.1, 'e': 0.041875653729199526}",30,12,33.67626332349917,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.1, 'e': 0.04013179253255974}",20,8,20.914129636673806,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.1, 'e': 0.038387809087519834}",20,10,17.925091084643903,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.1, 'e': 0.036643708706556276}",20,14,12.303755072165455,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.1, 'e': 0.03489949670250108}",30,15,26.991451682326645,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.1, 'e': 0.03315517838852605}",25,16,11.970350713918503,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.1, 'e': 0.031410759078128174}",25,13,24.213727728537194,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.1, 'e': 0.029666244085110528}",25,10,17.239506611681918,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
885,False,"{'a': 0.1, 'e': 0.02792163872356876}",25,20,9.521727494655249,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.1, 'e': 0.02617694830787314}",25,0,28.678389041329453,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
887,False,"{'a': 0.1, 'e': 0.024432178152653024}",25,12,21.943215746748976,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.1, 'e': 0.02268733357278134}",25,2,39.03084695758661,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,False,"{'a': 0.1, 'e': 0.02094241988335683}",20,12,14.975545724912376,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.1, 'e': 0.01919744239968964}",25,17,16.37825935063788,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.1, 'e': 0.0174524064372836}",20,16,6.101394064556223,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.1, 'e': 0.015707317311820648}",25,11,22.33315223955506,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.1, 'e': 0.013962180339145352}",20,7,23.09097886814149,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.1, 'e': 0.012217000835246914}",20,12,15.883001155484159,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.1, 'e': 0.010471784116245646}",25,17,17.526366346145792,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.1, 'e': 0.008726535498373897}",20,11,16.92326382431316,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,14,11.63443042276982,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,13,23.926325499851878,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,11,16.443271109604662,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",30,17,25.4184675084524,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,11,14.397781266185746,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",25,19,10.108529191433101,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,19,11.736716013945484,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",25,7,30.554484297676154,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,14,8.588791517265799,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,9,17.56475237917394,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",20,2,30.697860568970835,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",35,21,22.8385570723451,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",20,6,20.24912251658788,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",20,0,34.02637487100362,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
15,True,"{'a': 0, 'e': 0}",20,13,15.91914006277485,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",25,11,27.05329081355558,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",20,12,16.159384564259035,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",30,13,33.26820012743563,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",25,17,13.290743852063459,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",35,17,34.2636716651761,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0, 'e': 0}",35,21,26.040962063587795,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0, 'e': 0}",25,7,35.829072435919585,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0, 'e': 0}",30,21,19.150897582551956,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0, 'e': 0}",25,19,10.369946299283496,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0, 'e': 0}",20,12,12.372972759631944,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0, 'e': 0}",35,17,35.071535071029956,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
